run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260810_094116_f06c0bcd,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,False,0.7033492822966507,0.7777777777777778,0.7386934673366835,147,62,42,49,1,21,
20260810_094116_65380943,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,True,0.3930131004366812,0.47619047619047616,0.430622009569378,90,139,99,30,20,40,
20260810_094116_0498dc2c,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,False,0.6206896551724138,0.09523809523809523,0.16513761467889906,18,11,171,9,41,1,
20260810_094116_5fe25872,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,json_ld,False,0.2898550724637681,0.10582010582010581,0.15503875968992248,20,49,169,10,40,10,
20260810_094116_36f6a9d6,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,json_ld,True,0.847457627118644,0.26455026455026454,0.4032258064516128,50,9,139,20,30,0,
20260810_094116_8cb2d8e6,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,False,0.5598086124401914,0.6190476190476191,0.5879396984924624,117,92,72,39,11,31,
20260810_094116_e006eff0,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,True,0.5128205128205128,0.10582010582010581,0.17543859649122806,20,19,169,10,40,10,
20260810_094116_7c42de43,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,class_list,False,0.40816326530612246,0.10582010582010581,0.1680672268907563,20,29,169,10,40,10,
20260810_094116_440b45aa,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,class_list,True,0.0,0.0,0.0,0,19,189,0,50,10,
20260810_094116_b1950f9c,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,compact,False,0.42971887550200805,0.5661375661375662,0.4885844748858447,107,142,82,39,11,41,
20260810_094116_ecce607a,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,compact,True,0.29739776951672864,0.42328042328042326,0.3493449781659388,80,189,109,30,20,50,
20260810_094116_1ce14c6f,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,json_ld,False,0.5977653631284916,0.5661375661375662,0.5815217391304349,107,72,82,39,11,21,
20260810_094116_5f745a85,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,turtle,False,0.5376884422110553,0.5661375661375662,0.5515463917525772,107,92,82,39,11,31,
20260810_094116_a39cfe83,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,class_list,False,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260810_094116_c87d30a9,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,class_list,True,0.0,0.0,0.0,0,19,189,0,50,10,
20260810_094116_8359394c,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,compact,False,0.9591836734693877,0.24867724867724866,0.39495798319327735,47,2,142,19,31,1,
20260810_094116_bf1eac78,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,compact,True,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260810_094116_cf2d4cc1,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,json_ld,False,0.9591836734693877,0.24867724867724866,0.39495798319327735,47,2,142,19,31,1,
20260810_094116_b4b105e6,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,json_ld,True,0.6712328767123288,0.7777777777777778,0.7205882352941178,147,72,42,49,1,21,
20260810_094116_d110bad4,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,turtle,False,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260810_094116_ce237b20,2026-08-10-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,turtle,True,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260810_094116_3b2293e7,2026-08-10-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,class_list,False,0.0,0.0,0.0,0,10,189,0,50,10,
20260810_094116_27806dae,2026-08-10-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,compact,False,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260810_094116_2ec8ee17,2026-08-10-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,compact,True,0.6206896551724138,0.09523809523809523,0.16513761467889906,18,11,171,9,41,1,
20260810_094116_0b3dd0cf,2026-08-10-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,json_ld,False,0.20224719101123595,0.09523809523809523,0.12949640287769784,18,71,171,9,41,1,
20260810_094116_7df06adf,2026-08-10-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,json_ld,True,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260810_094116_49f575c3,2026-08-10-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,turtle,False,0.525,0.1111111111111111,0.18340611353711792,21,19,168,10,40,1,
20260810_094116_482f9953,2026-08-10-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,class_list,False,0.0,0.0,0.0,0,19,189,0,50,10,
20260810_094116_621f57c1,2026-08-10-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,class_list,True,0.0,0.0,0.0,0,60,189,0,50,10,
20260810_094116_c27992ca,2026-08-10-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,compact,False,0.0,0.0,0.0,0,19,189,0,50,10,
20260810_094116_708fafb0,2026-08-10-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,compact,True,0.0,0.0,0.0,0,20,189,0,50,10,
20260810_094116_5bb54f67,2026-08-10-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,json_ld,False,0.0,0.0,0.0,0,79,189,0,50,10,
20260810_094116_1905af2a,2026-08-10-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,json_ld,True,0.0,0.0,0.0,0,69,189,0,50,10,
20260810_094116_54a0cb67,2026-08-10-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,turtle,False,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260810_094116_18d9dccc,2026-08-10-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,turtle,True,0.6206896551724138,0.09523809523809523,0.16513761467889906,18,11,171,9,41,1,
20260810_094116_903de5f5,2026-08-10-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,class_list,False,0.0,0.0,0.0,0,20,189,0,50,10,
20260810_094116_823466c8,2026-08-10-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,class_list,True,0.0,0.0,0.0,0,29,189,0,50,10,
20260810_094116_32baa43c,2026-08-10-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,compact,False,0.0,0.0,0.0,0,69,189,0,50,10,
20260810_094116_310352a8,2026-08-10-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,compact,True,0.0,0.0,0.0,0,99,189,0,50,10,
20260810_094116_b7b93b6d,2026-08-10-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,json_ld,False,0.0,0.0,0.0,0,69,189,0,50,10,
